Onset_Beats,Duration_Beats,Midi_Channel,Midi_Pitch,Velocity,Onset_Sec,Duration_Sec,Composer,Piece
59,0.5,2,64,75,26.70949335,0.222222000000006,lidon,quartet_in_concert_from_1_(c)pajares
59.5,0.5,2,65,75,26.93171535,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
60,0.5,2,67,75,27.15393735,0.260869499999998,lidon,quartet_in_concert_from_1_(c)pajares
60.5,0.491666666666667,2,68,75,27.41480685,0.256521674999998,lidon,quartet_in_concert_from_1_(c)pajares
61,1.16666666666666,2,58,75,27.67567635,0.518518000000004,lidon,quartet_in_concert_from_1_(c)pajares
62.75,0.166666666666664,2,58,82,28.45345335,0.0740739999999995,lidon,quartet_in_concert_from_1_(c)pajares
63,0.25,2,60,82,28.56456435,0.111110999999998,lidon,quartet_in_concert_from_1_(c)pajares
63.75,0.166666666666664,2,60,82,28.89789735,0.0740740000000031,lidon,quartet_in_concert_from_1_(c)pajares
64,0.25,2,62,82,29.00900835,0.130434749999999,lidon,quartet_in_concert_from_1_(c)pajares
64.75,0.166666666666671,2,62,82,29.4003126,0.0869564999999994,lidon,quartet_in_concert_from_1_(c)pajares
65,0.833333333333329,2,55,82,29.53074735,0.370370000000008,lidon,quartet_in_concert_from_1_(c)pajares
65,1.49166666666666,2,63,82,29.53074735,0.662962300000007,lidon,quartet_in_concert_from_1_(c)pajares
66.5,0.25,2,67,51,30.19741335,0.111111000000001,lidon,quartet_in_concert_from_1_(c)pajares
66.75,0.24166666666666,2,65,54,30.30852435,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
67,0.49166666666666,2,67,57,30.41963535,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
67.5,0.25,2,70,63,30.64185735,0.111111000000001,lidon,quartet_in_concert_from_1_(c)pajares
67.75,0.24166666666666,2,68,66,30.75296835,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
68,0.49166666666666,2,70,69,30.86407935,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
68.5,0.25,2,75,75,31.08630135,0.111111000000001,lidon,quartet_in_concert_from_1_(c)pajares
68.75,0.24166666666666,2,74,78,31.19741235,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
69,0.49166666666666,2,75,82,31.30852335,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
69.5,0.25,2,79,82,31.53074535,0.111111000000001,lidon,quartet_in_concert_from_1_(c)pajares
69.75,0.24166666666666,2,77,82,31.64185635,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
70,0.49166666666666,2,79,82,31.75296735,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
70.5,0.25,2,82,82,31.97518935,0.111110999999998,lidon,quartet_in_concert_from_1_(c)pajares
70.75,0.24166666666666,2,80,82,32.08630035,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
71,0.49166666666666,2,82,82,32.19741135,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
71.5,0.166666666666671,2,70,73,32.41963335,0.0740740000000031,lidon,quartet_in_concert_from_1_(c)pajares
72,0.166666666666671,2,67,64,32.64185535,0.0869564999999994,lidon,quartet_in_concert_from_1_(c)pajares
72.5,0.166666666666671,2,63,55,32.90272485,0.0869564999999994,lidon,quartet_in_concert_from_1_(c)pajares
73,1.49166666666666,2,58,45,33.16359435,0.662962299999997,lidon,quartet_in_concert_from_1_(c)pajares
74.5,0.25,2,62,51,33.83026035,0.111111000000001,lidon,quartet_in_concert_from_1_(c)pajares
74.75,0.24166666666666,2,60,54,33.94137135,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
75,0.49166666666666,2,62,57,34.05248235,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
75.5,0.25,2,65,63,34.27470435,0.111111000000001,lidon,quartet_in_concert_from_1_(c)pajares
75.75,0.24166666666666,2,63,66,34.38581535,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
76,0.49166666666666,2,65,69,34.49692635,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
76.5,0.25,2,70,75,34.71914835,0.111111000000001,lidon,quartet_in_concert_from_1_(c)pajares
76.75,0.24166666666666,2,69,78,34.83025935,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
77,0.49166666666666,2,70,82,34.94137035,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
77.5,0.25,2,74,82,35.16359235,0.111111000000001,lidon,quartet_in_concert_from_1_(c)pajares
77.75,0.24166666666666,2,72,82,35.27470335,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
78,0.49166666666666,2,74,82,35.38581435,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
78.5,0.25,2,77,82,35.60803635,0.111111000000001,lidon,quartet_in_concert_from_1_(c)pajares
78.75,0.24166666666666,2,75,82,35.71914735,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
79,0.49166666666666,2,77,82,35.83025835,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
79.5,0.166666666666671,2,65,73,36.05248035,0.0740740000000031,lidon,quartet_in_concert_from_1_(c)pajares
80,0.166666666666671,2,62,64,36.27470235,0.0869564999999994,lidon,quartet_in_concert_from_1_(c)pajares
80.5,0.166666666666671,2,70,55,36.53557185,0.0869564999999994,lidon,quartet_in_concert_from_1_(c)pajares
81,0.5,2,69,63,36.79644135,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
81.5,0.49166666666666,2,75,52,37.01866335,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
82,1.33333333333333,2,75,59,37.24088535,0.592592000000003,lidon,quartet_in_concert_from_1_(c)pajares
83.5,0.24166666666666,2,74,82,37.90755135,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
83.75,0.24166666666666,2,75,76,38.01866235,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
84,0.24166666666666,2,77,70,38.12977335,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
84.25,0.24166666666666,2,75,64,38.24088435,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
84.5,0.24166666666666,2,74,58,38.35199535,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
84.75,0.24166666666666,2,72,52,38.46310635,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
85,0.358333333333334,2,74,45,38.57421735,0.1592591,lidon,quartet_in_concert_from_1_(c)pajares
85.5,0.166666666666671,2,74,47,38.79643935,0.0740740000000031,lidon,quartet_in_concert_from_1_(c)pajares
86.5,0.49166666666666,2,77,52,39.24088335,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
87,0.358333333333334,2,74,55,39.46310535,0.1592591,lidon,quartet_in_concert_from_1_(c)pajares
87.5,0.166666666666671,2,74,58,39.6853273500001,0.0740740000000031,lidon,quartet_in_concert_from_1_(c)pajares
88.5,0.49166666666666,2,77,64,40.1297713500001,0.256521675000002,lidon,quartet_in_concert_from_1_(c)pajares
89,0.5,2,69,93,40.3906408500001,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
89.5,0.49166666666666,2,75,70,40.6128628500001,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
90,1.33333333333333,2,75,73,40.8350848500001,0.592592000000003,lidon,quartet_in_concert_from_1_(c)pajares
91.5,0.24166666666666,2,74,82,41.5017508500001,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
91.75,0.24166666666666,2,75,76,41.6128618500001,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
92,0.24166666666666,2,77,70,41.7239728500001,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
92.25,0.24166666666666,2,75,64,41.8350838500001,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
92.5,0.24166666666666,2,74,58,41.9461948500001,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
92.75,0.24166666666666,2,72,52,42.0573058500001,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
93,0.358333333333334,2,74,45,42.1684168500001,0.1592591,lidon,quartet_in_concert_from_1_(c)pajares
93.5,0.166666666666671,2,74,48,42.3906388500001,0.0740740000000031,lidon,quartet_in_concert_from_1_(c)pajares
94.5,0.49166666666666,2,77,54,42.8350828500001,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
95,0.358333333333334,2,74,58,43.0573048500001,0.1592591,lidon,quartet_in_concert_from_1_(c)pajares
95.5,0.166666666666671,2,74,62,43.2795268500001,0.0740740000000031,lidon,quartet_in_concert_from_1_(c)pajares
96.5,0.49166666666666,2,80,70,43.7239708500001,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
97,0.5,2,78,74,43.9461928500001,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
97.5,0.49166666666666,2,79,78,44.1684148500001,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
98,1.24166666666666,2,79,82,44.3906368500001,0.551851300000003,lidon,quartet_in_concert_from_1_(c)pajares
99.25,0.24166666666666,2,78,82,44.9461918500001,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
99.5,0.24166666666666,2,79,82,45.0573028500001,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
99.75,0.24166666666666,2,78,82,45.1684138500001,0.107407300000006,lidon,quartet_in_concert_from_1_(c)pajares
100,0.24166666666666,2,79,82,45.2795248500001,0.107407300000006,lidon,quartet_in_concert_from_1_(c)pajares
100.25,0.24166666666666,2,78,82,45.3906358500001,0.107407300000006,lidon,quartet_in_concert_from_1_(c)pajares
100.5,0.24166666666666,2,79,82,45.5017468500001,0.107407300000006,lidon,quartet_in_concert_from_1_(c)pajares
100.75,0.24166666666666,2,80,82,45.6128578500001,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
101,0.166666666666671,2,79,82,45.7239688500001,0.0740740000000031,lidon,quartet_in_concert_from_1_(c)pajares
101.5,0.49166666666666,2,79,82,45.9461908500001,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
102,1.24166666666666,2,79,82,46.1684128500001,0.551851300000003,lidon,quartet_in_concert_from_1_(c)pajares
103.25,0.24166666666666,2,78,82,46.7239678500002,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
103.5,0.24166666666666,2,79,82,46.8350788500002,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
103.75,0.24166666666666,2,78,82,46.9461898500002,0.107407300000006,lidon,quartet_in_concert_from_1_(c)pajares
104,0.24166666666666,2,79,82,47.0573008500002,0.107407300000006,lidon,quartet_in_concert_from_1_(c)pajares
104.25,0.24166666666666,2,78,82,47.1684118500002,0.107407300000006,lidon,quartet_in_concert_from_1_(c)pajares
104.5,0.24166666666666,2,79,82,47.2795228500002,0.107407300000006,lidon,quartet_in_concert_from_1_(c)pajares
104.75,0.24166666666666,2,80,82,47.3906338500002,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
105,0.49166666666666,2,82,82,47.5017448500002,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
105.5,0.25,2,82,82,47.7239668500002,0.111111000000001,lidon,quartet_in_concert_from_1_(c)pajares
105.75,0.24166666666666,2,81,82,47.8350778500002,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
106,0.49166666666666,2,82,82,47.9461888500002,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
106.5,0.25,2,82,82,48.1684108500002,0.111111000000001,lidon,quartet_in_concert_from_1_(c)pajares
106.75,0.24166666666666,2,81,82,48.2795218500002,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
107,0.49166666666666,2,82,82,48.3906328500002,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
107.5,0.25,2,82,82,48.6128548500002,0.111111000000001,lidon,quartet_in_concert_from_1_(c)pajares
107.75,0.24166666666666,2,81,82,48.7239658500002,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
108,0.49166666666666,2,82,82,48.8350768500002,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
108.5,0.25,2,82,82,49.0572988500002,0.111111000000001,lidon,quartet_in_concert_from_1_(c)pajares
108.75,0.24166666666666,2,81,82,49.1684098500002,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
109,0.166666666666671,2,82,82,49.2795208500002,0.0740740000000031,lidon,quartet_in_concert_from_1_(c)pajares
109.5,0.833333333333329,2,82,82,49.5017428500002,0.370370000000001,lidon,quartet_in_concert_from_1_(c)pajares
110.5,0.833333333333329,2,82,82,49.9461868500002,0.370370000000001,lidon,quartet_in_concert_from_1_(c)pajares
111.5,0.833333333333329,2,82,82,50.3906308500002,0.370370000000001,lidon,quartet_in_concert_from_1_(c)pajares
112.5,0.49166666666666,2,82,82,50.8479573500002,0.256521675000002,lidon,quartet_in_concert_from_1_(c)pajares
113,0.25,2,72,82,51.1088268500002,0.111111000000001,lidon,quartet_in_concert_from_1_(c)pajares
113,0.25,2,81,82,51.1088268500002,0.111111000000001,lidon,quartet_in_concert_from_1_(c)pajares
117.5,0.5,2,84,53,53.1088248500002,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
118,0.5,2,81,53,53.3310468500002,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
118.5,0.49166666666666,2,77,53,53.5532688500002,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
119,0.5,2,76,53,53.7754908500002,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
119.5,0.5,2,77,53,53.9977128500002,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
120,0.5,2,72,53,54.2199348500002,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
120.5,0.49166666666666,2,77,53,54.4421568500002,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
121,0.166666666666671,2,74,53,54.6643788500002,0.0740740000000031,lidon,quartet_in_concert_from_1_(c)pajares
121.5,0.25,2,74,53,54.8866008500002,0.111111000000001,lidon,quartet_in_concert_from_1_(c)pajares
121.75,0.24166666666666,2,70,53,54.9977118500002,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
122,0.166666666666671,2,75,53,55.1088228500002,0.0740740000000031,lidon,quartet_in_concert_from_1_(c)pajares
122.5,0.25,2,75,53,55.3310448500002,0.111111000000001,lidon,quartet_in_concert_from_1_(c)pajares
122.75,0.24166666666666,2,72,53,55.4421558500002,0.107407299999998,lidon,quartet_in_concert_from_1_(c)pajares
123,0.49166666666666,2,77,53,55.5532668500002,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
129.5,0.5,2,84,53,58.4421528500002,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
130,0.5,2,81,53,58.6643748500002,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
130.5,0.491666666666674,2,77,53,58.8865968500002,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
131,0.5,2,75,53,59.1088188500002,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
131.5,0.5,2,77,53,59.3310408500002,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
132,0.5,2,72,53,59.5532628500003,0.260869499999998,lidon,quartet_in_concert_from_1_(c)pajares
132.5,0.491666666666674,2,77,53,59.8141323500002,0.256521675000002,lidon,quartet_in_concert_from_1_(c)pajares
133,0.491666666666674,2,74,53,60.0750018500003,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
137.5,0.5,2,82,53,62.0749998500003,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
138,0.5,2,80,53,62.2972218500003,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
138.5,0.491666666666674,2,77,53,62.5194438500003,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
139,0.5,2,74,53,62.7416658500003,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
139.5,0.5,2,77,53,62.9638878500003,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
140,0.166666666666657,2,80,53,63.1861098500003,0.0869564999999994,lidon,quartet_in_concert_from_1_(c)pajares
140.5,0.166666666666657,2,80,53,63.4469793500003,0.0869564999999994,lidon,quartet_in_concert_from_1_(c)pajares
141,0.491666666666674,2,79,53,63.7078488500003,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
145.5,0.5,2,70,53,65.7078468500003,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
146,0.5,2,68,53,65.9300688500003,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
146.5,0.491666666666674,2,65,53,66.1522908500003,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
147,0.5,2,62,53,66.3745128500003,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
147.5,0.5,2,65,53,66.5967348500003,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
148,0.166666666666657,2,68,53,66.8189568500003,0.0869564999999994,lidon,quartet_in_concert_from_1_(c)pajares
148.5,0.166666666666657,2,68,53,67.0798263500003,0.0869564999999994,lidon,quartet_in_concert_from_1_(c)pajares
149.5,0.5,2,70,53,67.6015653500003,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
150,0.5,2,68,53,67.8237873500003,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
150.5,0.491666666666674,2,65,53,68.0460093500003,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
151,0.5,2,62,53,68.2682313500003,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
151.5,0.5,2,65,53,68.4904533500003,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
152,0.166666666666657,2,68,53,68.7126753500003,0.0869564999999994,lidon,quartet_in_concert_from_1_(c)pajares
152.5,0.166666666666657,2,68,53,68.9735448500003,0.0869564999999994,lidon,quartet_in_concert_from_1_(c)pajares
153,0.491666666666674,2,67,53,69.2344143500003,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
157,0.833333333333343,2,67,37,71.0121903500003,0.370369999999994,lidon,quartet_in_concert_from_1_(c)pajares
158,2.83333333333334,2,67,37,71.4566343500003,1.259258,lidon,quartet_in_concert_from_1_(c)pajares
161,0.833333333333343,2,67,37,72.8028488500003,0.370369999999994,lidon,quartet_in_concert_from_1_(c)pajares
162,2.83333333333334,2,67,37,73.2472928500003,1.259258,lidon,quartet_in_concert_from_1_(c)pajares
165,0.491666666666674,2,68,37,74.5806248500003,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
165.5,0.241666666666674,2,68,42,74.8028468500003,0.107407300000006,lidon,quartet_in_concert_from_1_(c)pajares
165.75,0.241666666666674,2,67,44,74.9139578500003,0.107407300000006,lidon,quartet_in_concert_from_1_(c)pajares
166,0.166666666666657,2,68,46,75.0250688500003,0.074073999999996,lidon,quartet_in_concert_from_1_(c)pajares
166.5,0.833333333333343,2,72,52,75.2472908500003,0.370369999999994,lidon,quartet_in_concert_from_1_(c)pajares
167.5,0.833333333333343,2,75,64,75.6917348500003,0.370369999999994,lidon,quartet_in_concert_from_1_(c)pajares
168.5,0.491666666666674,2,80,76,76.1361788500003,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
169,0.491666666666674,2,84,82,76.3584008500003,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
169.5,0.241666666666674,2,84,77,76.5806228500003,0.107407300000006,lidon,quartet_in_concert_from_1_(c)pajares
169.75,0.241666666666674,2,83,75,76.6917338500003,0.107407300000006,lidon,quartet_in_concert_from_1_(c)pajares
170,0.166666666666657,2,84,73,76.8028448500003,0.074073999999996,lidon,quartet_in_concert_from_1_(c)pajares
170.5,0.833333333333343,2,80,67,77.0250668500003,0.370369999999994,lidon,quartet_in_concert_from_1_(c)pajares
171.5,0.833333333333343,2,77,55,77.4695108500003,0.370369999999994,lidon,quartet_in_concert_from_1_(c)pajares
172.5,0.491666666666674,2,75,43,77.9139548500003,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
173,0.166666666666657,2,74,37,78.1361768500003,0.074073999999996,lidon,quartet_in_concert_from_1_(c)pajares
173.5,0.5,2,70,105,78.3583988500003,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
174,0.5,2,69,105,78.5806208500003,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
174.5,0.491666666666674,2,68,75,78.8028428500003,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
175,0.491666666666674,2,67,75,79.0250648500003,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
175.5,0.166666666666657,2,70,66,79.2472868500003,0.074073999999996,lidon,quartet_in_concert_from_1_(c)pajares
176,0.166666666666657,2,67,57,79.4695088500003,0.074073999999996,lidon,quartet_in_concert_from_1_(c)pajares
176.5,0.166666666666657,2,63,47,79.6917308500003,0.074073999999996,lidon,quartet_in_concert_from_1_(c)pajares
177,0.166666666666657,2,62,37,79.9139528500003,0.074073999999996,lidon,quartet_in_concert_from_1_(c)pajares
177.5,0.5,2,70,60,80.1361748500003,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
178,0.5,2,69,60,80.3583968500003,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
178.5,0.5,2,68,60,80.5806188500003,0.222222000000002,lidon,quartet_in_concert_from_1_(c)pajares
179,0.491666666666674,2,67,60,80.8028408500003,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
179.5,0.166666666666657,2,70,55,81.0250628500003,0.074073999999996,lidon,quartet_in_concert_from_1_(c)pajares
180,0.166666666666657,2,67,49,81.2472848500003,0.0869564999999994,lidon,quartet_in_concert_from_1_(c)pajares
180.5,0.166666666666657,2,63,43,81.5081543500003,0.0869564999999994,lidon,quartet_in_concert_from_1_(c)pajares
181,0.25,2,62,37,81.7690238500003,0.120000000000005,lidon,quartet_in_concert_from_1_(c)pajares
182,0.25,2,62,82,82.2490238500003,0.120000000000005,lidon,quartet_in_concert_from_1_(c)pajares
182,0.25,2,70,82,82.2490238500003,0.120000000000005,lidon,quartet_in_concert_from_1_(c)pajares
183,0.25,2,62,82,82.7290238500003,0.120000000000005,lidon,quartet_in_concert_from_1_(c)pajares
183,0.25,2,70,82,82.7290238500003,0.120000000000005,lidon,quartet_in_concert_from_1_(c)pajares
186,0.625,2,67,45,84.1690238500003,0.288461249999997,lidon,quartet_in_concert_from_1_(c)pajares
187,0.25,2,67,45,84.6305618500003,0.115384500000005,lidon,quartet_in_concert_from_1_(c)pajares
190,0.625,2,67,45,86.0151758500003,0.277777499999999,lidon,quartet_in_concert_from_1_(c)pajares
191,0.625,2,67,45,86.4596198500003,0.277777499999999,lidon,quartet_in_concert_from_1_(c)pajares
192,0.25,2,67,45,86.9040638500003,0.130434750000006,lidon,quartet_in_concert_from_1_(c)pajares
194,0.625,2,65,45,87.9475418500003,0.277777499999999,lidon,quartet_in_concert_from_1_(c)pajares
195,0.25,2,65,45,88.3919858500003,0.111110999999994,lidon,quartet_in_concert_from_1_(c)pajares
197,0.166666666666657,2,63,45,89.2808738500003,0.074073999999996,lidon,quartet_in_concert_from_1_(c)pajares
198,2,2,67,45,89.7253178500003,0.888887999999994,lidon,quartet_in_concert_from_1_(c)pajares
200,0.833333333333343,2,65,45,90.6142058500003,0.370369999999994,lidon,quartet_in_concert_from_1_(c)pajares
202,0.25,2,67,45,91.5030938500003,0.111110999999994,lidon,quartet_in_concert_from_1_(c)pajares
204,0.25,2,67,45,92.3919818500003,0.111110999999994,lidon,quartet_in_concert_from_1_(c)pajares
206,0.25,2,67,45,93.2808698500003,0.111110999999994,lidon,quartet_in_concert_from_1_(c)pajares
208,0.25,2,65,45,94.1697578500003,0.111110999999994,lidon,quartet_in_concert_from_1_(c)pajares
209,0.491666666666674,2,55,60,94.6142018500003,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
209,0.491666666666674,2,63,60,94.6142018500003,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
209.5,0.25,2,63,68,94.8364238500003,0.111110999999994,lidon,quartet_in_concert_from_1_(c)pajares
209.75,0.241666666666674,2,62,72,94.9475348500003,0.107407300000006,lidon,quartet_in_concert_from_1_(c)pajares
210,0.491666666666674,2,63,76,95.0586458500003,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
210.5,0.166666666666657,2,67,84,95.2808678500003,0.074073999999996,lidon,quartet_in_concert_from_1_(c)pajares
211,0.166666666666657,2,65,92,95.5030898500003,0.074073999999996,lidon,quartet_in_concert_from_1_(c)pajares
211.5,0.25,2,65,81,95.7253118500003,0.111110999999994,lidon,quartet_in_concert_from_1_(c)pajares
211.75,0.241666666666674,2,64,75,95.8364228500003,0.107407300000006,lidon,quartet_in_concert_from_1_(c)pajares
212,0.491666666666674,2,65,69,95.9475338500003,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
212.5,0.491666666666674,2,58,57,96.1697558500003,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
213,0.491666666666674,2,55,45,96.3919778500003,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
213,0.491666666666674,2,63,45,96.3919778500003,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
213.5,0.25,2,63,56,96.6141998500003,0.111110999999994,lidon,quartet_in_concert_from_1_(c)pajares
213.75,0.241666666666674,2,62,62,96.7253108500003,0.107407300000006,lidon,quartet_in_concert_from_1_(c)pajares
214,0.491666666666674,2,63,68,96.8364218500003,0.218518299999999,lidon,quartet_in_concert_from_1_(c)pajares
214.5,0.166666666666657,2,67,80,97.0586438500003,0.074073999999996,lidon,quartet_in_concert_from_1_(c)pajares
215,0.166666666666657,2,65,92,97.2808658500003,0.074073999999996,lidon,quartet_in_concert_from_1_(c)pajares
215.5,0.25,2,65,81,97.5030878500003,0.111110999999994,lidon,quartet_in_concert_from_1_(c)pajares
215.75,0.241666666666674,2,64,75,97.6141988500003,0.107407300000006,lidon,quartet_in_concert_from_1_(c)pajares
216,0.491666666666674,2,65,69,97.7253098500003,0.236000000000004,lidon,quartet_in_concert_from_1_(c)pajares
216.5,0.491666666666674,2,58,57,97.9653098500003,0.236000000000004,lidon,quartet_in_concert_from_1_(c)pajares
217,0.25,2,63,45,98.2053098500003,0.120000000000005,lidon,quartet_in_concert_from_1_(c)pajares
218,0.25,2,55,60,98.6853098500003,0.120000000000005,lidon,quartet_in_concert_from_1_(c)pajares
218,0.25,2,63,60,98.6853098500003,0.120000000000005,lidon,quartet_in_concert_from_1_(c)pajares
219,0.25,2,55,60,99.1653098500003,0.120000000000005,lidon,quartet_in_concert_from_1_(c)pajares
219,0.25,2,63,60,99.1653098500003,0.120000000000005,lidon,quartet_in_concert_from_1_(c)pajares
222,0.625,2,67,45,100.60530985,0.277777499999999,lidon,quartet_in_concert_from_1_(c)pajares
223,0.25,2,67,45,101.04975385,0.111110999999994,lidon,quartet_in_concert_from_1_(c)pajares
226,0.625,2,63,45,102.38308585,0.277777499999999,lidon,quartet_in_concert_from_1_(c)pajares
227,0.25,2,63,45,102.82752985,0.111110999999994,lidon,quartet_in_concert_from_1_(c)pajares
230,0.625,2,65,45,104.16086185,0.277777499999999,lidon,quartet_in_concert_from_1_(c)pajares
231,0.25,2,65,45,104.60530585,0.111110999999994,lidon,quartet_in_concert_from_1_(c)pajares
234,1,2,60,45,105.93863785,0.444444000000004,lidon,quartet_in_concert_from_1_(c)pajares
235,1,2,62,52,106.38308185,0.444444000000004,lidon,quartet_in_concert_from_1_(c)pajares
236,0.833333333333343,2,63,60,106.82752585,0.434782499999997,lidon,quartet_in_concert_from_1_(c)pajares
237,0.25,2,62,45,107.34926485,0.111110999999994,lidon,quartet_in_concert_from_1_(c)pajares
